"","past_pat_year_visit","Tot_Abund","Obl_Abund","Obl_Fac_Abund","Tot_Rich","Obl_Rich","Obl_Fac_Rich","past_pat_year","observer","start_time","clouds","wind","precipitation","cattle_interference","julian_date","year","pasture_id","patch_id","visit","area_surveyed","transect_length"
"177","BSH_N_2022_4",41,38,41,4,2,4,"BSH_N_2022","JJC",7.75,"M. Cloudy","1-3","None",FALSE,190,2022,"BSH","N","4",2,200
"178","BSH_N_2022_5",4,2,4,3,2,3,"BSH_N_2022","NGP",9.2,"M. Cloudy","8-12","None",FALSE,196,2022,"BSH","N","5",2,200
"179","BSH_N_2023_1",5,1,5,4,1,4,"BSH_N_2023","WPT",8.95,"Clear","4-7","None",FALSE,154,2023,"BSH","N","1",2,200
"180","BSH_N_2023_2",4,2,2,2,1,1,"BSH_N_2023","JJC",8.7,"Clear","4-7","None",FALSE,172,2023,"BSH","N","2",2,200
"181","BSH_N_2023_3",3,3,3,2,2,2,"BSH_N_2023","JJC",7.56666666666667,"Clear","0-1","None",FALSE,184,2023,"BSH","N","3",2,200
"182","BSH_N_2023_4",3,1,3,2,1,2,"BSH_N_2023","JLS",6.65,"Clear","0-1","None",FALSE,191,2023,"BSH","N","4",2,200
"183","BSH_N_2023_5",4,2,2,1,1,1,"BSH_N_2023","HKG",8.5,"Clear","0-1","None",FALSE,194,2023,"BSH","N","5",2,200
"184","BSH_S_2014_1",7,3,7,5,2,5,"BSH_S_2014","CD",6.08333333333333,"Clear","0-1","None",FALSE,184,2014,"BSH","S","1",2,200
"185","BSH_S_2014_2",3,NA,2,2,NA,2,"BSH_S_2014","ORG",7.78333333333333,"Clear","1-3","None",FALSE,200,2014,"BSH","S","2",2,200
"186","BSH_S_2015_1",7,NA,6,2,NA,1,"BSH_S_2015","SR",6.76666666666667,"Clear","4-7","None",FALSE,149,2015,"BSH","S","1",2,200
"187","BSH_S_2015_2",1,1,1,1,1,1,"BSH_S_2015","SR",6.91666666666667,"Clear","4-7","None",FALSE,159,2015,"BSH","S","2",2,200
"188","BSH_S_2015_3",3,NA,1,2,NA,1,"BSH_S_2015","BSV",6.13333333333333,"Clear","1-3","None",FALSE,174,2015,"BSH","S","3",2,200
"189","BSH_S_2015_4",4,2,4,3,2,3,"BSH_S_2015","BSV",9.48333333333333,"Clear","4-7","None",FALSE,193,2015,"BSH","S","4",2,200
"190","BSH_S_2015_5",2,NA,2,1,NA,1,"BSH_S_2015","SR",6.6,"M. Cloudy","1-3","None",FALSE,215,2015,"BSH","S","5",2,200
"191","BSH_S_2016_1",9,2,4,4,1,2,"BSH_S_2016","SBN",6.65,"M. Cloudy","0-1","None",FALSE,149,2016,"BSH","S","1",2,200
"192","BSH_S_2016_2",4,2,3,2,1,2,"BSH_S_2016","JJC",6.53333333333333,"Clear","0-1","None",FALSE,165,2016,"BSH","S","2",2,200
"193","BSH_S_2016_3",1,1,1,1,1,1,"BSH_S_2016","SR",6.46666666666667,"P. Cloudy","1-3","None",FALSE,180,2016,"BSH","S","3",2,200
"194","BSH_S_2016_4",24,5,21,7,2,5,"BSH_S_2016","SBN",7.75,"Clear","4-7","None",FALSE,193,2016,"BSH","S","4",2,200
"195","BSH_S_2016_5",6,3,4,4,1,2,"BSH_S_2016","ACW",6.96666666666667,"P. Cloudy","0-1","None",FALSE,209,2016,"BSH","S","5",2,200
"196","BSH_S_2017_1",11,1,6,4,1,3,"BSH_S_2017","JD",9.5,"Clear","0-1","None",FALSE,146,2017,"BSH","S","1",2,200
"197","BSH_S_2017_2",8,1,3,5,1,3,"BSH_S_2017","ALL",6.81666666666667,"Clear","4-7","None",FALSE,162,2017,"BSH","S","2",2,200
"198","BSH_S_2017_3",15,NA,11,5,NA,3,"BSH_S_2017","ALL",8.8,"Clear","1-3","None",FALSE,178,2017,"BSH","S","3",2,200
"199","BSH_S_2017_4",7,1,5,6,1,5,"BSH_S_2017","JJC",8.8,"Clear","1-3","None",FALSE,190,2017,"BSH","S","4",2,200
"200","BSH_S_2017_5",7,1,3,3,1,2,"BSH_S_2017","JD",8.88333333333333,"Clear","1-3","None",FALSE,205,2017,"BSH","S","5",2,200
"201","BSH_S_2021_1",10,1,10,5,1,5,"BSH_S_2021","WPT",8.06666666666667,"Clear","1-3","None",FALSE,154,2021,"BSH","S","1",2,200
"202","BSH_S_2021_2",3,1,3,2,1,2,"BSH_S_2021","JJC",6.83333333333333,"P. Cloudy","1-3","None",FALSE,167,2021,"BSH","S","2",2,200
"203","BSH_S_2021_3",10,3,10,3,1,3,"BSH_S_2021","JEM",8.61666666666667,"Overcast","0-1","None",FALSE,179,2021,"BSH","S","3",2,200
"204","BSH_S_2021_4",10,3,6,6,2,4,"BSH_S_2021","JNA",7.65,"Clear","0-1","None",FALSE,186,2021,"BSH","S","4",2,200
"205","BSH_S_2021_5",12,7,11,3,2,3,"BSH_S_2021","JEM",9.6,"Clear","0-1","None",FALSE,199,2021,"BSH","S","5",2,200
"206","BSH_S_2022_1",6,2,6,3,1,3,"BSH_S_2022","JJC",8.93333333333333,"P. Cloudy","1-3","None",FALSE,158,2022,"BSH","S","1",2,200
"207","BSH_S_2022_2",9,6,8,2,1,2,"BSH_S_2022","HKG",9.16666666666667,"P. Cloudy","4-7","None",FALSE,169,2022,"BSH","S","2",2,200
"208","BSH_S_2022_3",7,4,7,4,2,4,"BSH_S_2022","JLS",7.43333333333333,"P. Cloudy","0-1","None",FALSE,179,2022,"BSH","S","3",2,200
"209","BSH_S_2022_4",7,4,6,2,1,2,"BSH_S_2022","JJC",8.15,"P. Cloudy","1-3","None",FALSE,190,2022,"BSH","S","4",2,200
"210","BSH_S_2022_5",4,3,4,2,1,2,"BSH_S_2022","NGP",8.8,"M. Cloudy","8-12","None",FALSE,196,2022,"BSH","S","5",2,200
"211","BSH_S_2023_1",10,2,7,6,1,3,"BSH_S_2023","WPT",9.5,"Clear","4-7","None",FALSE,154,2023,"BSH","S","1",2,200
"212","BSH_S_2023_2",2,1,2,2,1,2,"BSH_S_2023","JJC",9.01666666666667,"Clear","4-7","None",FALSE,172,2023,"BSH","S","2",2,200
"213","BSH_S_2023_3",5,1,4,3,1,2,"BSH_S_2023","JJC",7.88333333333333,"Clear","0-1","None",FALSE,184,2023,"BSH","S","3",2,200
"214","BSH_S_2023_4",2,1,2,2,1,2,"BSH_S_2023","JLS",7.23333333333333,"Clear","1-3","None",FALSE,191,2023,"BSH","S","4",2,200
"215","BSH_S_2023_5",1,1,1,1,1,1,"BSH_S_2023","HKG",8.93333333333333,"Clear","0-1","None",FALSE,194,2023,"BSH","S","5",2,200
"216","DUN_C_2014_1",17,13,17,5,3,5,"DUN_C_2014","SBN",9.56666666666667,"P. Cloudy","0-1","None",FALSE,210,2014,"DUN","C","1",3,300
"217","DUN_C_2015_1",33,18,33,4,2,4,"DUN_C_2015","BSV",8.26666666666667,"Clear","1-3","None",FALSE,147,2015,"DUN","C","1",3,300
"218","DUN_C_2015_2",22,14,22,4,3,4,"DUN_C_2015","BSV",6.75,"M. Cloudy","8-12","None",FALSE,158,2015,"DUN","C","2",3,300
"219","DUN_C_2015_3",22,14,22,5,3,5,"DUN_C_2015","BSV",7.85,"P. Cloudy","1-3","None",FALSE,172,2015,"DUN","C","3",3,300
"220","DUN_C_2015_4",24,12,24,6,4,6,"DUN_C_2015","BSV",7.98333333333333,"Clear","1-3","None",FALSE,191,2015,"DUN","C","4",3,300
"221","DUN_C_2015_5",2,2,2,2,2,2,"DUN_C_2015","JJC",7.5,"P. Cloudy","0-1","None",FALSE,215,2015,"DUN","C","5",3,300
"222","DUN_C_2016_1",20,12,20,4,3,4,"DUN_C_2016","JJC",7.83333333333333,"P. Cloudy","0-1","None",FALSE,153,2016,"DUN","C","1",3,300
"223","DUN_C_2016_2",48,37,48,4,3,4,"DUN_C_2016","SBN",6.96666666666667,"P. Cloudy","1-3","None",FALSE,166,2016,"DUN","C","2",3,300
"224","DUN_C_2016_3",12,11,12,4,3,4,"DUN_C_2016","JJC",7.33333333333333,"M. Cloudy","1-3","None",FALSE,177,2016,"DUN","C","3",3,300
"225","DUN_C_2016_4",61,53,58,4,3,4,"DUN_C_2016","SBN",7.16666666666667,"Clear","0-1","None",FALSE,197,2016,"DUN","C","4",3,300
"226","DUN_C_2016_5",4,4,4,3,3,3,"DUN_C_2016","SR",8.63333333333333,"P. Cloudy","4-7","None",FALSE,213,2016,"DUN","C","5",3,300
"227","DUN_C_2017_1",26,18,26,7,5,7,"DUN_C_2017","JD",6.4,"Clear","0-1","None",FALSE,150,2017,"DUN","C","1",3,300
"228","DUN_C_2017_2",19,12,18,9,5,8,"DUN_C_2017","JJC",7.63333333333333,"Clear","0-1","None",FALSE,160,2017,"DUN","C","2",3,300
"229","DUN_C_2017_3",25,11,20,9,5,8,"DUN_C_2017","JD",7.06666666666667,"Clear","1-3","None",FALSE,176,2017,"DUN","C","3",3,300
"230","DUN_C_2017_4",7,6,7,3,2,3,"DUN_C_2017","ALL",7.4,"Clear","0-1","None",FALSE,188,2017,"DUN","C","4",3,300
"231","DUN_C_2017_5",16,15,16,5,4,5,"DUN_C_2017","JJC",7.18333333333333,"Clear","0-1","None",FALSE,203,2017,"DUN","C","5",3,300
"232","DUN_C_2018_1",19,11,16,7,5,7,"DUN_C_2018","TMS",7.43333333333333,"Clear","1-3","None",FALSE,147,2018,"DUN","C","1",3,300
"233","DUN_C_2018_2",16,13,14,5,4,5,"DUN_C_2018","JJC",6.81666666666667,"Clear","0-1","None",FALSE,159,2018,"DUN","C","2",3,300
"234","DUN_C_2018_3",20,13,19,5,3,5,"DUN_C_2018","TMS",7.08333333333333,"Overcast","4-7","None",FALSE,173,2018,"DUN","C","3",3,300
"235","DUN_C_2018_4",15,8,14,4,2,4,"DUN_C_2018","TMS",9.03333333333333,"Clear","4-7","None",FALSE,188,2018,"DUN","C","4",3,300
"236","DUN_C_2018_5",11,6,10,5,3,5,"DUN_C_2018","TMS",7.46666666666667,"Clear","4-7","None",FALSE,201,2018,"DUN","C","5",3,300
"237","DUN_E_2014_1",20,17,18,7,4,5,"DUN_E_2014","SBN",8.18333333333333,"Clear","0-1","None",FALSE,210,2014,"DUN","E","1",3,300
"238","DUN_E_2015_1",34,15,33,8,3,7,"DUN_E_2015","BSV",7.21666666666667,"Clear","1-3","None",FALSE,147,2015,"DUN","E","1",3,300
"239","DUN_E_2015_2",20,10,19,5,2,4,"DUN_E_2015","BSV",5.9,"M. Cloudy","8-12","None",FALSE,158,2015,"DUN","E","2",3,300
"240","DUN_E_2015_3",33,19,29,9,4,7,"DUN_E_2015","BSV",6.8,"Clear","0-1","None",FALSE,172,2015,"DUN","E","3",3,300
"241","DUN_E_2015_4",21,6,18,8,3,6,"DUN_E_2015","BSV",7.01666666666667,"Clear","1-3","None",FALSE,191,2015,"DUN","E","4",3,300
"242","DUN_E_2015_5",4,3,3,2,1,1,"DUN_E_2015","JJC",6.5,"P. Cloudy","1-3","None",FALSE,215,2015,"DUN","E","5",3,300
"243","DUN_E_2016_1",13,5,11,7,3,6,"DUN_E_2016","JJC",6.96666666666667,"P. Cloudy","0-1","None",FALSE,153,2016,"DUN","E","1",3,300
"244","DUN_E_2016_2",24,9,20,9,3,6,"DUN_E_2016","SBN",6.23333333333333,"P. Cloudy","0-1","None",FALSE,166,2016,"DUN","E","2",3,300
"245","DUN_E_2016_3",13,11,12,5,3,4,"DUN_E_2016","JJC",6.48333333333333,"M. Cloudy","1-3","None",FALSE,177,2016,"DUN","E","3",3,300
"246","DUN_E_2016_4",21,11,15,8,4,5,"DUN_E_2016","SBN",6.48333333333333,"Clear","1-3","None",FALSE,197,2016,"DUN","E","4",3,300
"247","DUN_E_2016_5",5,5,5,2,2,2,"DUN_E_2016","SR",7.88333333333333,"P. Cloudy","4-7","None",FALSE,213,2016,"DUN","E","5",3,300
"248","DUN_E_2017_1",22,9,20,6,3,4,"DUN_E_2017","JD",5.88333333333333,"Clear","0-1","None",FALSE,150,2017,"DUN","E","1",3,300
"249","DUN_E_2017_2",35,13,31,9,4,6,"DUN_E_2017","JJC",6.43333333333333,"Clear","0-1","None",FALSE,160,2017,"DUN","E","2",3,300
"250","DUN_E_2017_3",28,16,23,9,4,6,"DUN_E_2017","JD",5.96666666666667,"Clear","1-3","None",FALSE,176,2017,"DUN","E","3",3,300
"251","DUN_E_2017_4",31,9,26,7,2,4,"DUN_E_2017","ALL",6.21666666666667,"Clear","0-1","None",FALSE,188,2017,"DUN","E","4",3,300
"252","DUN_E_2017_5",16,14,16,5,3,5,"DUN_E_2017","JJC",6.61666666666667,"Clear","0-1","None",FALSE,203,2017,"DUN","E","5",3,300
"253","DUN_E_2018_1",40,21,34,12,5,9,"DUN_E_2018","TMS",6.38333333333333,"Clear","0-1","None",FALSE,147,2018,"DUN","E","1",3,300
"254","DUN_E_2018_2",18,12,17,8,5,7,"DUN_E_2018","JJC",5.85,"P. Cloudy","0-1","None",FALSE,159,2018,"DUN","E","2",3,300
"255","DUN_E_2018_3",17,7,15,8,4,6,"DUN_E_2018","TMS",6.36666666666667,"Overcast","8-12","None",FALSE,173,2018,"DUN","E","3",3,300
"256","DUN_E_2018_4",29,17,28,7,5,7,"DUN_E_2018","TMS",8.28333333333333,"Clear","1-3","None",FALSE,188,2018,"DUN","E","4",3,300
"257","DUN_E_2018_5",23,11,16,10,5,7,"DUN_E_2018","TMS",6.71666666666667,"Clear","4-7","None",FALSE,201,2018,"DUN","E","5",3,300
"258","DUN_W_2014_1",20,17,18,7,6,7,"DUN_W_2014","SBN",9.15,"P. Cloudy","0-1","None",FALSE,210,2014,"DUN","W","1",3,300
"259","DUN_W_2015_1",21,19,20,5,3,4,"DUN_W_2015","BSV",7.78333333333333,"Clear","1-3","None",FALSE,147,2015,"DUN","W","1",3,300
"260","DUN_W_2015_2",10,7,9,5,4,5,"DUN_W_2015","BSV",6.36666666666667,"M. Cloudy","8-12","None",FALSE,158,2015,"DUN","W","2",3,300
"261","DUN_W_2015_3",13,9,13,5,4,5,"DUN_W_2015","BSV",7.36666666666667,"Clear","1-3","None",FALSE,172,2015,"DUN","W","3",3,300
"262","DUN_W_2015_4",14,14,14,2,2,2,"DUN_W_2015","BSV",7.41666666666667,"Clear","1-3","None",FALSE,191,2015,"DUN","W","4",3,300
"263","DUN_W_2015_5",10,9,10,4,3,4,"DUN_W_2015","JJC",6.95,"P. Cloudy","0-1","None",FALSE,215,2015,"DUN","W","5",3,300
"264","DUN_W_2016_1",7,7,7,3,3,3,"DUN_W_2016","JJC",7.4,"P. Cloudy","0-1","None",FALSE,153,2016,"DUN","W","1",3,300
"265","DUN_W_2016_2",9,9,9,4,4,4,"DUN_W_2016","SBN",7.6,"P. Cloudy","4-7","None",FALSE,166,2016,"DUN","W","2",3,300
"266","DUN_W_2016_3",17,17,17,5,5,5,"DUN_W_2016","JJC",7.06666666666667,"M. Cloudy","1-3","None",FALSE,177,2016,"DUN","W","3",3,300
"267","DUN_W_2016_4",29,25,26,6,3,4,"DUN_W_2016","SBN",7.7,"Clear","4-7","None",FALSE,197,2016,"DUN","W","4",3,300
"268","DUN_W_2016_5",5,4,4,4,3,3,"DUN_W_2016","SR",8.28333333333333,"P. Cloudy","4-7","None",FALSE,213,2016,"DUN","W","5",3,300
"269","DUN_W_2017_1",28,20,27,5,4,5,"DUN_W_2017","JD",6.86666666666667,"Clear","1-3","None",FALSE,150,2017,"DUN","W","1",3,300
"270","DUN_W_2017_2",33,22,28,9,5,7,"DUN_W_2017","JJC",7.05,"Clear","0-1","None",FALSE,160,2017,"DUN","W","2",3,300
"271","DUN_W_2017_3",20,11,17,5,3,5,"DUN_W_2017","JD",6.58333333333333,"Clear","0-1","None",FALSE,176,2017,"DUN","W","3",3,300
"272","DUN_W_2017_4",19,9,15,6,3,5,"DUN_W_2017","ALL",6.9,"Clear","1-3","None",FALSE,188,2017,"DUN","W","4",3,300
"273","DUN_W_2017_5",16,16,16,3,3,3,"DUN_W_2017","JJC",7.51666666666667,"Clear","0-1","None",FALSE,203,2017,"DUN","W","5",3,300
"274","DUN_W_2018_1",14,12,13,5,4,5,"DUN_W_2018","TMS",7,"Clear","1-3","None",FALSE,147,2018,"DUN","W","1",3,300
"275","DUN_W_2018_2",22,19,20,7,5,6,"DUN_W_2018","JJC",6.36666666666667,"Clear","0-1","None",FALSE,159,2018,"DUN","W","2",3,300
"276","DUN_W_2018_3",22,17,20,6,4,5,"DUN_W_2018","TMS",6.73333333333333,"Overcast","8-12","None",FALSE,173,2018,"DUN","W","3",3,300
"277","DUN_W_2018_4",23,17,22,5,3,5,"DUN_W_2018","TMS",8.66666666666667,"Clear","4-7","None",FALSE,188,2018,"DUN","W","4",3,300
"278","DUN_W_2018_5",9,7,9,3,2,3,"DUN_W_2018","TMS",7.15,"Clear","8-12","None",FALSE,201,2018,"DUN","W","5",3,300
"279","FRN_E_2014_1",9,6,6,5,3,3,"FRN_E_2014","CD",6.26666666666667,"P. Cloudy","1-3","None",FALSE,177,2014,"FRN","E","1",2,200
"280","FRN_E_2014_2",7,3,3,6,2,2,"FRN_E_2014","CD",6.98333333333333,"M. Cloudy","4-7","None",FALSE,191,2014,"FRN","E","2",2,200
"281","FRN_E_2015_1",1,1,1,1,1,1,"FRN_E_2015","SBN",7.93333333333333,"Clear","1-3","None",FALSE,147,2015,"FRN","E","1",2,200
"282","FRN_E_2015_2",7,4,4,4,2,2,"FRN_E_2015","BSV",8.83333333333333,"Overcast","1-3","None",FALSE,163,2015,"FRN","E","2",2,200
"283","FRN_E_2015_3",7,5,7,5,4,5,"FRN_E_2015","BSV",6.61666666666667,"Clear","4-7","None",FALSE,180,2015,"FRN","E","3",2,200
"284","FRN_E_2015_4",4,4,4,1,1,1,"FRN_E_2015","BSV",8.73333333333333,"P. Cloudy","1-3","None",FALSE,191,2015,"FRN","E","4",2,200
"285","FRN_E_2015_5",9,8,8,3,2,2,"FRN_E_2015","BSV",8.93333333333333,"Overcast","1-3","None",FALSE,215,2015,"FRN","E","5",2,200
"286","FRN_E_2016_1",4,4,4,3,3,3,"FRN_E_2016","JJC",8.93333333333333,"P. Cloudy","0-1","None",FALSE,153,2016,"FRN","E","1",2,200
"287","FRN_E_2016_2",4,3,3,3,2,2,"FRN_E_2016","SBN",9.53333333333333,"M. Cloudy","1-3","None",FALSE,166,2016,"FRN","E","2",2,200
"288","FRN_E_2016_3",4,4,4,2,2,2,"FRN_E_2016","JJC",8.38333333333333,"P. Cloudy","4-7","None",FALSE,177,2016,"FRN","E","3",2,200
"289","FRN_E_2016_4",14,9,14,4,2,4,"FRN_E_2016","SR",7.16666666666667,"Clear","4-7","None",FALSE,192,2016,"FRN","E","4",2,200
"290","FRN_E_2016_5",3,2,2,3,2,2,"FRN_E_2016","SR",6.78333333333333,"Clear","1-3","None",FALSE,213,2016,"FRN","E","5",2,200
"291","FRN_S_2014_1",11,4,9,5,3,4,"FRN_S_2014","CD",NA,"M. Cloudy","1-3","None",FALSE,177,2014,"FRN","S","1",2,200
"292","FRN_S_2014_2",6,5,5,4,3,3,"FRN_S_2014","CD",7.88333333333333,"M. Cloudy","4-7","None",FALSE,191,2014,"FRN","S","2",2,200
"293","FRN_S_2015_1",1,1,1,1,1,1,"FRN_S_2015","SBN",8.31666666666667,"Clear","1-3","None",FALSE,147,2015,"FRN","S","1",2,200
"294","FRN_S_2015_2",5,5,5,3,3,3,"FRN_S_2015","BSV",9.33333333333333,"Overcast","4-7","None",FALSE,163,2015,"FRN","S","2",2,200
"295","FRN_S_2015_4",4,3,4,4,3,4,"FRN_S_2015","BSV",9.26666666666667,"P. Cloudy","1-3","None",FALSE,191,2015,"FRN","S","4",2,200
"296","FRN_S_2015_5",1,1,1,1,1,1,"FRN_S_2015","BSV",9.46666666666667,"Overcast","1-3","None",FALSE,215,2015,"FRN","S","5",2,200
"297","FRN_S_2016_1",1,1,1,1,1,1,"FRN_S_2016","JJC",9.33333333333333,"P. Cloudy","0-1","None",FALSE,153,2016,"FRN","S","1",2,200
"298","FRN_S_2016_2",1,1,1,1,1,1,"FRN_S_2016","SBN",9.95,"P. Cloudy","4-7","None",FALSE,166,2016,"FRN","S","2",2,200
"299","FRN_S_2016_4",1,1,1,1,1,1,"FRN_S_2016","SR",7.58333333333333,"Clear","8-12","None",FALSE,192,2016,"FRN","S","4",2,200
"300","FRN_S_2016_5",3,3,3,2,2,2,"FRN_S_2016","SR",7.21666666666667,"Clear","4-7","None",FALSE,213,2016,"FRN","S","5",2,200
"301","FRN_W_2014_1",11,10,11,5,4,5,"FRN_W_2014","CD",6.56666666666667,"P. Cloudy","1-3","None",FALSE,177,2014,"FRN","W","1",2,200
"302","FRN_W_2014_2",6,6,6,2,2,2,"FRN_W_2014","CD",7.53333333333333,"M. Cloudy","4-7","None",FALSE,191,2014,"FRN","W","2",2,200
"303","FRN_W_2015_1",1,1,1,1,1,1,"FRN_W_2015","SBN",8.13333333333333,"Clear","1-3","None",FALSE,147,2015,"FRN","W","1",2,200
"304","FRN_W_2015_2",2,1,2,2,1,2,"FRN_W_2015","BSV",9.15,"Overcast","4-7","None",FALSE,163,2015,"FRN","W","2",2,200
"305","FRN_W_2015_3",1,NA,NA,1,NA,NA,"FRN_W_2015","BSV",6.91666666666667,"Clear","1-3","None",FALSE,180,2015,"FRN","W","3",2,200
"306","FRN_W_2015_4",2,2,2,1,1,1,"FRN_W_2015","BSV",9.08333333333333,"P. Cloudy","1-3","None",FALSE,191,2015,"FRN","W","4",2,200
"307","FRN_W_2015_5",21,21,21,3,3,3,"FRN_W_2015","BSV",9.23333333333333,"Overcast","1-3","None",FALSE,215,2015,"FRN","W","5",2,200
"308","FRN_W_2016_2",1,1,1,1,1,1,"FRN_W_2016","SBN",9.78333333333333,"M. Cloudy","4-7","None",FALSE,166,2016,"FRN","W","2",2,200
"309","FRN_W_2016_4",3,3,3,2,2,2,"FRN_W_2016","SR",7.45,"Clear","8-12","None",FALSE,192,2016,"FRN","W","4",2,200
"310","FRN_W_2016_5",6,6,6,2,2,2,"FRN_W_2016","SR",7,"Clear","1-3","None",FALSE,213,2016,"FRN","W","5",2,200
"311","FRS_E_2014_1",8,5,5,4,3,3,"FRS_E_2014","CD",7.66666666666667,"P. Cloudy","1-3","None",FALSE,177,2014,"FRS","E","1",2,200
"312","FRS_E_2015_1",7,5,6,4,2,3,"FRS_E_2015","SBN",7.8,"Overcast","4-7","None",FALSE,149,2015,"FRS","E","1",2,200
"313","FRS_E_2015_2",8,5,5,6,3,3,"FRS_E_2015","BSV",6.4,"Overcast","4-7","Drizzle/Mist",FALSE,163,2015,"FRS","E","2",2,200
"314","FRS_E_2015_3",18,5,18,3,2,3,"FRS_E_2015","BSV",7.98333333333333,"Clear","1-3","None",FALSE,179,2015,"FRS","E","3",2,200
"315","FRS_E_2015_4",56,18,56,3,2,3,"FRS_E_2015","BSV",9.31666666666667,"Overcast","1-3","None",FALSE,196,2015,"FRS","E","4",2,200
"316","FRS_E_2015_5",2,1,2,2,1,2,"FRS_E_2015","SBN",9.01666666666667,"Clear","8-12","None",FALSE,223,2015,"FRS","E","5",2,200
"317","FRS_E_2016_1",11,5,10,4,2,3,"FRS_E_2016","SBN",6.88333333333333,"M. Cloudy","1-3","None",FALSE,152,2016,"FRS","E","1",2,200
"318","FRS_E_2016_2",1,1,1,1,1,1,"FRS_E_2016","SBN",8.4,"P. Cloudy","1-3","None",FALSE,166,2016,"FRS","E","2",2,200
"319","FRS_E_2016_3",7,5,7,4,2,4,"FRS_E_2016","SBN",6.65,"P. Cloudy","0-1","None",FALSE,179,2016,"FRS","E","3",2,200
"320","FRS_E_2016_4",4,2,3,3,2,3,"FRS_E_2016","SBN",9.08333333333333,"Clear","1-3","None",FALSE,197,2016,"FRS","E","4",2,200
"321","FRS_E_2016_5",8,8,8,3,3,3,"FRS_E_2016","SBN",7.03333333333333,"M. Cloudy","4-7","None",FALSE,217,2016,"FRS","E","5",2,200
"322","FRS_N_2014_1",7,6,7,4,3,4,"FRS_N_2014","CD",7.86666666666667,"M. Cloudy","1-3","None",FALSE,177,2014,"FRS","N","1",2,200
"323","FRS_N_2015_1",10,10,10,3,3,3,"FRS_N_2015","SBN",8.16666666666667,"Overcast","4-7","None",FALSE,149,2015,"FRS","N","1",2,200
"324","FRS_N_2015_2",8,8,8,2,2,2,"FRS_N_2015","BSV",6.76666666666667,"Overcast","4-7","None",FALSE,163,2015,"FRS","N","2",2,200
"325","FRS_N_2015_3",17,12,17,3,2,3,"FRS_N_2015","BSV",8.31666666666667,"Clear","4-7","None",FALSE,179,2015,"FRS","N","3",2,200
"326","FRS_N_2015_4",56,8,56,4,2,4,"FRS_N_2015","BSV",9.71666666666667,"Overcast","1-3","None",FALSE,196,2015,"FRS","N","4",2,200
"327","FRS_N_2015_5",30,NA,NA,1,NA,NA,"FRS_N_2015","SBN",9.25,"Clear","4-7","None",FALSE,223,2015,"FRS","N","5",2,200
"328","FRS_N_2016_1",16,12,16,2,1,2,"FRS_N_2016","SBN",7.25,"M. Cloudy","0-1","None",FALSE,152,2016,"FRS","N","1",2,200
"329","FRS_N_2016_2",3,1,3,2,1,2,"FRS_N_2016","SBN",8.58333333333333,"P. Cloudy","4-7","None",FALSE,166,2016,"FRS","N","2",2,200
"330","FRS_N_2016_3",5,4,5,3,2,3,"FRS_N_2016","SBN",6.91666666666667,"P. Cloudy","0-1","None",FALSE,179,2016,"FRS","N","3",2,200
"331","FRS_N_2016_4",1,1,1,1,1,1,"FRS_N_2016","SBN",9.35,"Clear","1-3","None",FALSE,197,2016,"FRS","N","4",2,200
"332","FRS_N_2016_5",6,6,6,4,4,4,"FRS_N_2016","SBN",7.4,"M. Cloudy","1-3","None",FALSE,217,2016,"FRS","N","5",2,200
"333","FRS_W_2014_1",6,5,6,4,3,4,"FRS_W_2014","CD",8.05,"M. Cloudy","4-7","None",FALSE,177,2014,"FRS","W","1",2,200
"334","FRS_W_2015_1",9,5,7,4,2,3,"FRS_W_2015","SBN",8.55,"Overcast","4-7","None",FALSE,149,2015,"FRS","W","1",2,200
"335","FRS_W_2015_2",7,5,7,4,2,4,"FRS_W_2015","BSV",7.01666666666667,"Overcast","4-7","Drizzle/Mist",FALSE,163,2015,"FRS","W","2",2,200
"336","FRS_W_2015_3",11,3,11,2,1,2,"FRS_W_2015","BSV",8.6,"Clear","1-3","None",FALSE,179,2015,"FRS","W","3",2,200
"337","FRS_W_2015_4",62,3,62,3,2,3,"FRS_W_2015","BSV",10.05,"Overcast","1-3","None",FALSE,196,2015,"FRS","W","4",2,200
"338","FRS_W_2015_5",2,NA,NA,1,NA,NA,"FRS_W_2015","SBN",9.48333333333333,"Clear","4-7","None",FALSE,223,2015,"FRS","W","5",2,200
"339","FRS_W_2016_1",18,11,18,5,4,5,"FRS_W_2016","SBN",7.6,"M. Cloudy","1-3","None",FALSE,152,2016,"FRS","W","1",2,200
"340","FRS_W_2016_2",3,NA,1,1,NA,1,"FRS_W_2016","SBN",8.75,"M. Cloudy","1-3","None",FALSE,166,2016,"FRS","W","2",2,200
"341","FRS_W_2016_3",1,NA,1,1,NA,1,"FRS_W_2016","SBN",7.16666666666667,"P. Cloudy","0-1","None",FALSE,179,2016,"FRS","W","3",2,200
"342","FRS_W_2016_4",11,5,11,4,3,4,"FRS_W_2016","SBN",9.65,"Clear","4-7","None",FALSE,197,2016,"FRS","W","4",2,200
"343","FRS_W_2016_5",6,5,6,3,2,3,"FRS_W_2016","SBN",7.73333333333333,"P. Cloudy","1-3","None",FALSE,217,2016,"FRS","W","5",2,200
"344","GIL_C_2007_1",4,2,3,2,1,2,"GIL_C_2007","CB",7.51666666666667,"P. Cloudy","4-7","None",FALSE,142,2007,"GIL","C","1",3.75,375.3
